id,name,title,author_fn,author_ln,description,digitized,source,image,related,datasource,license,downloaded,created,contact,creator,note
11613,Puebla Region: Indigenous Languages (Public Content),Lenguas indigenas de Puebla,,,"Linguistic map of the Mexican state of Puebla, based on data from the [Instituto Nacional de Estadística y Geografía (INEGI)](http://www.inegi.gob.mx/). This map is a file from the [Wikimedia Commons](https://commons.wikimedia.org/wiki/Main_Page).",,Wikimedia Commons [Lenguas indigenas de Puebla](https://commons.wikimedia.org/wiki/Image:Puebla_-_Lenguas_ind%C3%ADgenas.png),IndigenousLanguagesofPuebla/IndigenousLanguagesofPuebla.png,,,"[ GNU Free Documentation License](http://en.wikipedia.org/wiki/GNU_Free_Documentation_License)",25-Jul-2007,,,,
11616,England: Rhotic Pronunciation (Public Content),Rhotic England,,,This map displays parts of England with r-full pronunciation.,,[Wikipedia](https://commons.wikimedia.org/wiki/Image:RhoticEngland.png),RhoticEngland/RhoticEngland.png,,"Data from J.C. Wells (1982), Accents of English p. 12, in turn based on H. Orton et al. (1962-71) Survey of English dialects</a>","Permission is granted to copy, distribute and/or modify this document under the terms of the [ GNU Free Documentation License](http://en.wikipedia.org/wiki/GNU_Free_Documentation_License), Version 1.2 or any later version published by the Free Software Foundation; with no Invariant Sections, no Front-Cover Texts, and no Back-Cover Texts.",,24-Jun-2006,[Wikipedia User Page](https://commons.wikimedia.org/wiki/User:Angr),,
473558,Arawán in South America at the Time of Contact,Arawán in South America at the Time of Contact,,,"The areas pictured display locations of where Arawán languages were spoken when they were first encountered and knowledge of them was recorded. As specified in Asher and Moseley, the time of contact varied for each language; most of the coastal languages were first identified during the 16th and 17th centuries, although some languages in the interior of South America became known much more recently during the 20th century (Kaufman 2007). This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.",July 2010,,,"This folder (Central and South America: Time of Contact) contains other maps 
showing linguistic subgroups and their time of contact. The maps may be 
overlaid on each other for a more complete picture.","kaufman2007[82-92]
[MultiTree: Macro-Arawakan: Kaufman 2007](ContributionTable#cldf-multitree:Macro-Arawakan%3A%20Kaufman%202007)",,,,,,
105489,China: Salar populated places in the Qinghai province,China: Salar Populated Places in the Qinghai region of Xinjiang,Arienne,Dwyer,"This map depicts places populated by the Salar ethnic group. The Salars are most likely Oğuz-Turkic speakers who migrated from Transoxiana to Amdo Tibet in the 13th century. Settling on the banks of the Yellow River in what is today Qinghai province, they intermarried with Tibetans and later Muslim Chinese, incorporating many elements of these groups into their culture and language. Today, the Salars number over 90,000, but their unwritten language is rapidly giving way to the dominant languages, particularly to Chinese (Dwyer 2000).
The Salars are one of ethnic groups (along with Amdo Tibetans, Muslim Han Chinese, and Monguors) that participate in Hua'er(Mandarin Chinese Huā'ér 花儿), a Pan-Ethnic Chinese-language dialogic song form that is performed largely in spontaneous festivals on holy mountaintops and other sites in Amdo (Northern Tibet). These annual events attract 100-40,000 people.
More information on [Hua'er meetings](http://llmap.org/user-media/HuaerMeetings_description.pdf) can be found below.",,,,"[
1994a. The Salars of China: from Central Asia to the Yellow River plateau. Multiethnic Studies (Uppsala
Multiethnic Papers 32): 9–20.](http://llmap.org/user-media/Dwyer1994_SalarsOfChina.pdf)
[Hua'er meetings: dialogic song during pilgrimage](http://llmap.org/user-media/HuaerMeetings_description.pdf)
<b> See also the related map: </b>
[China: Hua'er Festivals and Deity Renewals in the Qinghai region of Xinjiang](http://www.llmap.org/viewer.html?maps=105399&lon=104.91581389294&lat=33.697928333334&zoom=5)",,This data is copyright © 2008 Arienne M. Dwyer,,April 2009,"Arienne M. Dwyer, The University of Kansas. [Arienne Dwyer's Home Page](http://www.people.ku.edu/~arienne/)",,
11583,Senufo Languages (Public Content),Senufo Language Area,,,,,"[Wikimedia  ](http://en.wikipedia.org/wiki/Image:Senufo_languages.png)",SenufoLanguages/SenufoLanguages.jpg,"
The maps with different individual Senufo languages highlighted may be found at their respective webpages:
[Karaboro](http://en.wikipedia.org/wiki/Image:Karaboro_languages.png)
[Mamara](http://en.wikipedia.org/wiki/Image:Mamara_language.png)
[Nafaanra](http://en.wikipedia.org/wiki/Image:Nafaanra_language.png)
[Nanerige](http://en.wikipedia.org/wiki/Image:Nanerige_language.png)
[Palaka](http://en.wikipedia.org/wiki/Image:Palaka_language.png)
[Supyire](http://en.wikipedia.org/wiki/Image:Supyire_language.png)
http://commons.wikimedia.org/wiki/Image:Africa_ethnic_groups_1996.jpg","Carlson, Robert (1994) A Grammar of Suppyire. Berlin/New York: Mouton de Gruyter.
Garber, Anne (1987) A Tonal Analysis of Senufo: Sucite Dialect (Gur; Burkina Faso). Unpublished PhD thesis, University of Illinois.
SIL language maps of Ghana, Burkina Faso, Cote d'Ivoire, and Mali",,February 7 2005,,,,
11631,Wallonia (Belgium) Language Areas (Hendschel),Language Map of Wallonia (Belgium),,,"This map represents linguistic variation in Wallonia, a region in Belgium. Colored areas represent five languages spoken in Wallonia.",,"[La page de la langue wallonne](http://users.skynet.be/lorint/wallang/wal-fra.html#linguistics)",Wallonia/Wallonia.png,,,,2008,,,,
11618,Extremadura (Spain): Linguistic Variation (Jose Antonio Gonzalez Salgado),Cartografía Lingüística de Extremadura,,,"This extensive map collection of Extremadura, a region in Spain, was created as part of Salgado's Ph.D. thesis on 'Cartografía lingüística de Extremadura: Origen y distribuci&oacute;n del léxico extremeño. The collection comprises maps of phonetic isoglosses, linguistic areas and linguistic features as well as ethnographic maps.",,"[Cartografía Lingüística de Extremadura](http://www.geolectos.com/index.htm)",Extremadura/original-select.html,,,Permission granted by José Antonio Gon&aacute;lez Salgado <!--on 15-Jul-2008-->,2005-2008,,,,
11619,French: Languages of France (Lexilogos),anguage Map of France,,,This map presents dialectal variation in modern France. Overlapping colors represent bilingual areas.,,"[ Lexilogos](http://www.lexilogos.com/france_carte_dialectes.htm)",FranceLang/FranceLang.png,,,,2008,,,,
11620,Gaul: Ancient Languages (Feitscherg),The Languages of Ancient Gaul,,,This is a map showing the languages spoken in the Gaul (largely modern France) around 100 BC.,23 October 2008,[Wikimedia](https://commons.wikimedia.org/wiki/Image:Map_Gallia_Tribes_Towns.png),Gallic/590px-Map_Gallia_Tribes_Towns.png,,,"Wikimedia Commons, [ GNU Free Documentation License](http://en.wikipedia.org/wiki/GNU_Free_Documentation_License)",,,,,"The map is based firstly on the map listed in the map credits, and secondly on Caesar's Gallic Wars. Thus, since Caesar comments that the Eburones and Nervii were Germanic yet were part of the Celtic Belgae confederation, the area where they were situated is shown as a mixed Germanic and Gaulish area."
11622,"Germanic:  The Spread of Germanic (Putzger, Historische Atlas, and other sources)",The Spread of Germanic,,,This map is a collection of information from two sources.  The polygons and tribes of Europe south of the Baltic sea were derived largely from source (2) above.  The polygons and tribes in Scandinavia were derived largely from source (1) above.  The location of the Gothic tribe around 300 BC was also derived from source (1).,,"[Pre Migration Age Germanic](http://en.wikipedia.org/wiki/Image:Pre_Migration_Age_Germanic.png)
[Expansión de las Pueblos Germánicos ](http://www.geocities.com/linguaeimperii/Germanic/germanic_es.html)",Germanic/germanic-map copy.gif,,"Material for source (1) above was derived from Putzger, F. W. 1954. Historischer Atlas, p. 24.",,26 Oct 2008,,,,
11624,Greek:  Prehistory (Public Content),Dialect Map of Prehistoric Greece: 2000 BC - 1000 BC,,,This map attempts to illustrate the migrations of the Greek-speaking peoples in the 1st and 2nd Millenium BC.,,[Wikimedia](https://commons.wikimedia.org/wiki/Image:GrLangPrehistory.jpg),GreekPrehistory/GrLangPrehistory.png,,,[GNU Free Documentation License](https://en.wikipedia.org/wiki/GNU_Free_Documentation_License),10 October 2008,,,,
11648,Reflexes of Proto-Athabaskan Features in Modern Athabaskan Languages (Gary Holton),Reflexes of Proto-Athabaskan Features in Modern Athabaskan Languages,Gary,Holton,"This work represents the culmination of decades worth of fieldwork by various individuals as well as Dr. Holton's personal fieldwork. The tree-model of language relationships in Athabaskan linguistics can run into difficulties, and so this map shows the ways that the features of Proto-Athabaskan are realized in the various Athabaskan languages.
What follows is an explanation of the data we have up for display:
<p>
<b>Reflexes of proto-Athabaskan stem-intial obstruent series.</b>
<dl>
<dt>A <b>series</b> refers to a set of unaspirated, aspirated, and ejective stops/affricates at the same place of articulation. This set changes as unit historically. Thus, e.g., the series *ts refers to *ts, *tsh, and *ts'</dt>
<dd>*ts --> ts	tth	tl	kw	t?	f	p</dd>
<dd>*ch --> ts	ch	s</dd>				
<dd>*chw --> ts	ch	tr	pf	s</dd>		
<dd>*k --> k	ch	ch-k	tsy	sh</dd>		
<dd>*q  --> q	k</dd>					
<dt><b>Tone</b> refers to whether the language has tone developed from Proto-Athabaskan (PA) constricted syllables</dt>
<dd>tone =  absent, vestigial, present, complex</dd>
<dt><b>Tone Value</b> refers to the pitch which is realized from PA constricted syllables</dt>
<dd>tone value =none, low, high</dd>
<dt><b>-C' zone</b> refers to the degree of reduction of PA stem-final glottalized consonants</dt>
<dd>Zones are marked as 0-4 from least to most reduced</dd>
<dt><b>-CC</b> refers to the preservation of original suffixes in coda clusters</dt>
<dd>-CC is either yes or no, with yes meaning that (some) suffixes are preserved</dd>
</dl>
</p>",,,,,,,,,,,
12644,Changes in Even Territories and Language Areas,,,,"Though the Yukagirs occupied much of the northern Siberia around 1650, a reduction in their area and numbers took place largely because of Chukchi expansion in the eighteenth and nineteenth centuries. In addition, many Yukagirs died from introduced diseases such as smallpox in the eighteenth century. According to Stephen A. Wurm, the Yukagirs had developed writing system composed of symbolic signs until the 19th century. The Yukagirs numbered about 5,000 at the middle of the seventeenth century and dropped to 400 in 19th century.",October 2010,belikov1996,EvenYukagir/atlas009.png,Changes in Yukagir territory and language areas,,,,,,,
11625,Modern Greek Dialects (Public Content),,,,"This map represents dialects of modern Greek.",,"[Wikipedia](https://commons.wikimedia.org/wiki/Image:Modern_Greek_dialects_en.svg)",GreekDialects/GreekDialects.png,,"Brian Newton ""The Generative Interpretation of Dialect. A Study of Modern Greek Phonology"", Cambridge 1972, ISBN 0521084970","[GNU Free Documentation License](http://en.wikipedia.org/wiki/GNU_Free_Documentation_License)",,,,,
11639,World Language Phyla (Huffman),World Language Phyla/Family Mapping,,,"Dr. Huffman has classified the languages of the Ethnologue into broader groupings following Merritt Ruhlen's
		A Guide to the World's Languages (published 1987, 1991 by Stanford University Press), and has produced as series 
		of maps of language phyla and families using this classified data and several versions of GMI's World Language 
		Mapping System and Seamless Digital Chart of the World geographic data sets.For additional discussion of 
		both language classification and the initial mapping process, see Dr. Huffman&apos;s paper describing this work: 
		[
		Mapping The Genetic Relationships of the World&apos;s Languages](http://www.gmi.org/wlms/users/huffman/Mapping_Genetic_Relationships_World_Languages.pdf) (pdf).",,"[Global Mapping International (GMI) ](http://www.gmi.org/wlms/users/huffman/)",,"Ruhlen, Merritt. 1987, 1991. A Guide to the World's Languages. Stanford University Press.",,"Permission is granted to reprint these maps for personal, academic, or nonprofit use.",3 May 2006,,"Global Mapping International (GMI), info<img src=""/images/at.gif"" width=""10px"" height=""10px""/>gmi.org, [GMI](http://www.gmi.org), PO Box 63719, Colorado Spings, CO 80962-3719, USA, Telephone: +1-719-531-3599, Fax: +1-719-548-7459",,
11641,World: Pacific Language Mapping (ECAI),The Electronic Cultural Atlas Initiative (ECAI) - Pacific Language Mapping,,,"The Austronesian Team has released the ©ECAI Digital Language Atlas of the Pacific. The atlas includes the Pacific area, Southeast Asia (apart from Burma), and Madagascar.	Across the Pacific and Indian oceans, the Austronesian speaking people have voyaged for centuries making a network of communication within a linguistic family that became the most extensive in the world prior to European arrival. The cultures were launched from the Western Pacific and the early Austronesian speakers reached islands of further distance apart traveling in lashed and pegged canoes across vast expanses of ocean. The Electronic Cultural Atlas Initiative (ECAI) over the past few years has developed as a group interested in the academic research and international collaboration. The Austronesian projects were proposed by the founder and chairman of ECAI, Lewis Lancaster, at a meeting entitled Austronesian Studies in Taiwan--Retrospective and Prospect (UC Berkeley sponsored with the Shung Ye Museum in 1997). Since then collaborative teams have taken up the idea by researching the possibilities of cultural mapping using a geographic information system (GIS) to integrate the heritage of a place.This project is a model for future language mapping because it combines the generation of a digital version of older printed language maps with the collection of data on contemporary languages areas, and then the use of dynamic (time-enabled) map display techniques capable of showing visually the changes in language boundaries. The work will also give us an opportunity to advance our work on the design and use of gazetteers of language areas. A conventional gazetteer of Austronesian place-names would be supplemented (or complemented) by a directory of languages and dialects with the formal geographical specifications of where they are (or were) spoken at different times. These data would be coupled with map displays such that any combination of data from the gazetteer could be displayed at will. There are plans for a peer-reviewed digital publication in collaboration with the California Digital Library administered by the Office of the President of the University of California.",,"[	The Austronesian Team (ECAI)](http://www.ecai.org/austronesiaweb/PacificMaps.htm)",,,,Publicly Available,,,"Hsiung-ming Liao , Project Leader for GIS Team in Academia Sinica Computing Centre, Taiwan
Academia Sinica Computing Centre, veevee<img src=""/images/at.gif"" width=""10px"" height=""10px""/>gate.sinica.edu.tw ,  28 Sec.2, Academia Road, Nankang, Taipei 115, Taiwan, Phone: +886-2-2789-8012; Fax:+886-2-2789-9949",,
